RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-04-30,2023-06-30,2024-03-31
72708,7569,33605,zip,FL,FL,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2023-03-31,0.3,0.9,2.7
92438,7571,78404,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,2023-03-31,0.1,0.4,-1.5
69177,7572,27021,zip,NC,NC,King,"Winston-Salem, NC",Stokes County,2023-03-31,0.6,1.8,2.6
72579,7573,33412,zip,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,2023-03-31,0.1,0.3,1.9
73750,7573,36106,zip,AL,AL,Montgomery,"Montgomery, AL",Montgomery County,2023-03-31,0.2,0.7,-0.1
77432,7575,45067,zip,OH,OH,Trenton,"Cincinnati, OH-KY-IN",Butler County,2023-03-31,0.6,1.6,1.1
79061,7576,48206,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,2023-03-31,1.1,3.5,0.5
69912,7577,28387,zip,NC,NC,Southern Pines,"Pinehurst-Southern Pines, NC",Moore County,2023-03-31,0.5,1.5,2.7
60536,7578,07020,zip,NJ,NJ,Edgewater,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.1,0.4,-0.5
93357,7580,80305,zip,CO,CO,Boulder,"Boulder, CO",Boulder County,2023-03-31,0.6,0.7,-1.6
62078,7580,11366,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2023-03-31,0.1,0.4,-0.5
58785,7582,02481,zip,MA,MA,Wellesley,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2023-03-31,0.5,1.3,-0.9
61892,7583,10606,zip,NY,NY,White Plains,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.1,0.4,-0.5
89737,7585,72745,zip,AR,AR,Lowell,"Fayetteville-Springdale-Rogers, AR",Benton County,2023-03-31,0.3,1.0,2.5
73378,7585,35208,zip,AL,AL,Birmingham,"Birmingham-Hoover, AL",Jefferson County,2023-03-31,0.7,2.2,2.7
77023,7587,44123,zip,OH,OH,Euclid,"Cleveland-Elyria, OH",Cuyahoga County,2023-03-31,0.5,2.1,0.0
82688,7587,56187,zip,MN,MN,Worthington,"Worthington, MN",Nobles County,2023-03-31,0.4,1.8,0.4
91651,7589,77002,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,2023-03-31,0.0,0.1,-0.1
72395,7590,33066,zip,FL,FL,Coconut Creek,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2023-03-31,0.1,0.3,1.7
90658,7591,75057,zip,TX,TX,Lewisville,"Dallas-Fort Worth-Arlington, TX",Denton County,2023-03-31,0.4,1.0,0.3
698721,7591,86005,zip,AZ,AZ,Flagstaff,"Flagstaff, AZ",Coconino County,2023-03-31,0.5,0.5,2.1
66138,7593,20015,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,2023-03-31,0.3,0.3,-1.2
75908,7594,41075,zip,KY,KY,Fort Thomas,"Cincinnati, OH-KY-IN",Campbell County,2023-03-31,0.5,1.6,1.0
78925,7595,48043,zip,MI,MI,Mount Clemens,"Detroit-Warren-Dearborn, MI",Macomb County,2023-03-31,0.7,2.2,0.3
70574,7596,29585,zip,SC,SC,Pawleys Island,"Georgetown, SC",Georgetown County,2023-03-31,0.4,1.1,2.8
68036,7597,24201,zip,VA,VA,Bristol,"Kingsport-Bristol, TN-VA",Bristol City,2023-03-31,0.4,1.5,2.3
58671,7598,02171,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2023-03-31,0.5,1.3,-0.9
73595,7599,35757,zip,AL,AL,Madison,"Huntsville, AL",Madison County,2023-03-31,0.4,1.2,2.6
845914,7600,85288,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-03-31,-0.1,-0.1,1.4
87515,7601,67220,zip,KS,KS,Wichita,"Wichita, KS",Sedgwick County,2023-03-31,0.4,1.4,1.4
99591,7602,98136,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,2023-03-31,0.6,0.8,-0.7
62300,7602,11953,zip,NY,NY,Middle Island,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2023-03-31,0.1,0.6,-0.7
74975,7604,38732,zip,MS,MS,Cleveland,"Cleveland, MS",Bolivar County,2023-03-31,-0.1,0.0,-2.3
93801,7605,81503,zip,CO,CO,Grand Junction,"Grand Junction, CO",Mesa County,2023-03-31,0.3,1.2,1.0
74650,7606,38112,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,2023-03-31,0.6,1.8,3.0
82255,7607,55405,zip,MN,MN,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-03-31,0.6,1.7,-1.2
64444,7608,16105,zip,PA,PA,New Castle,"New Castle, PA",Lawrence County,2023-03-31,0.3,1.4,0.3
79218,7608,48451,zip,MI,MI,Linden,"Flint, MI",Genesee County,2023-03-31,0.5,2.0,1.5
59222,7610,03824,zip,NH,NH,Durham,"Boston-Cambridge-Newton, MA-NH",Strafford County,2023-03-31,0.5,1.4,-1.0
94887,7611,85305,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-03-31,-0.1,-0.1,1.1
73978,7612,36619,zip,AL,AL,Mobile,"Mobile, AL",Mobile County,2023-03-31,0.3,1.3,0.9
90300,7613,74110,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,2023-03-31,0.6,2.1,2.5
95920,7615,89445,zip,NV,NV,Winnemucca,"Winnemucca, NV",Humboldt County,2023-03-31,0.2,0.4,0.4
100205,7616,99350,zip,WA,WA,Prosser,"Kennewick-Richland, WA",Benton County,2023-03-31,0.4,1.2,1.6
79113,7618,48301,zip,MI,MI,Bloomfield Hills,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.6,2.0,0.3
85826,7620,62966,zip,IL,IL,Murphysboro,"Carbondale-Marion, IL",Jackson County,2023-03-31,0.2,1.0,-3.0
84539,7621,60503,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,2023-03-31,0.2,1.0,-1.7
58201,7622,01007,zip,MA,MA,Belchertown,"Springfield, MA",Hampshire County,2023-03-31,0.3,1.3,-0.9
66821,7624,21211,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,2023-03-31,0.2,0.7,-1.4
78958,7624,48084,zip,MI,MI,Troy,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.6,2.0,0.3
92837,7626,79108,zip,TX,TX,Amarillo,"Amarillo, TX",Potter County,2023-03-31,0.3,0.8,0.2
91237,7628,76088,zip,TX,TX,Weatherford,"Dallas-Fort Worth-Arlington, TX",Parker County,2023-03-31,0.4,0.9,0.3
99529,7630,98045,zip,WA,WA,North Bend,"Seattle-Tacoma-Bellevue, WA",King County,2023-03-31,0.7,0.9,-0.8
58678,7631,02188,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2023-03-31,0.5,1.3,-0.9
63221,7632,13662,zip,NY,NY,Massena,"Ogdensburg-Massena, NY",Saint Lawrence County,2023-03-31,0.1,1.6,0.2
63479,7633,14222,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,2023-03-31,0.4,1.7,0.4
75567,7634,40213,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,2023-03-31,0.3,1.1,0.1
73120,7635,34474,zip,FL,FL,Ocala,"Ocala, FL",Marion County,2023-03-31,0.0,0.1,2.2
73752,7636,36108,zip,AL,AL,Montgomery,"Montgomery, AL",Montgomery County,2023-03-31,0.2,0.8,-0.1
63832,7637,15012,zip,PA,PA,Belle Vernon,"Pittsburgh, PA",Westmoreland County,2023-03-31,0.4,1.5,-1.0
76469,7638,43023,zip,OH,OH,Granville,"Columbus, OH",Licking County,2023-03-31,0.8,2.0,1.6
86500,7639,64507,zip,MO,MO,Saint Joseph,"St. Joseph, MO-KS",Buchanan County,2023-03-31,0.4,1.7,1.4
66754,7639,21054,zip,MD,MD,Gambrills,"Baltimore-Columbia-Towson, MD",Anne Arundel County,2023-03-31,0.1,0.7,-1.3
85573,7642,62568,zip,IL,IL,Taylorville,"Taylorville, IL",Christian County,2023-03-31,0.2,1.2,-2.9
99818,7643,98467,zip,WA,WA,University Place,"Seattle-Tacoma-Bellevue, WA",Pierce County,2023-03-31,0.5,0.7,-0.7
72806,7644,33765,zip,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2023-03-31,0.2,0.7,2.2
61833,7645,10520,zip,NY,NY,Croton-on-Hudson,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.1,0.5,-0.6
79667,7645,49286,zip,MI,MI,Tecumseh,"Adrian, MI",Lenawee County,2023-03-31,0.5,2.1,-0.5
97964,7647,95066,zip,CA,CA,Scotts Valley,"Santa Cruz-Watsonville, CA",Santa Cruz County,2023-03-31,0.2,0.1,-0.7
86307,7648,64060,zip,MO,MO,Kearney,"Kansas City, MO-KS",Clay County,2023-03-31,0.7,2.0,1.2
60751,7648,07670,zip,NJ,NJ,Tenafly,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.1,0.5,-0.6
92660,7651,78751,zip,TX,TX,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2023-03-31,0.0,0.2,-0.1
73944,7652,36571,zip,AL,AL,Saraland,"Mobile, AL",Mobile County,2023-03-31,0.3,1.2,0.9
75558,7653,40204,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,2023-03-31,0.3,1.0,0.1
78916,7654,48034,zip,MI,MI,Southfield,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.7,2.0,0.3
97762,7655,94556,zip,CA,CA,Moraga,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2023-03-31,0.5,0.2,-2.4
86557,7656,64701,zip,MO,MO,Harrisonville,"Kansas City, MO-KS",Cass County,2023-03-31,0.7,1.9,1.1
60593,7657,07086,zip,NJ,NJ,Weehawken,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2023-03-31,0.1,0.6,-0.7
84436,7658,60191,zip,IL,IL,Wood Dale,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2023-03-31,0.2,1.0,-1.8
81389,7659,53566,zip,WI,WI,Monroe,"Madison, WI",Green County,2023-03-31,0.6,1.8,-0.2
92523,7660,78580,zip,TX,TX,Raymondville,"Raymondville, TX",Willacy County,2023-03-31,-0.1,0.7,1.0
64541,7661,16323,zip,PA,PA,Franklin,"Oil City, PA",Venango County,2023-03-31,0.5,2.2,1.1
98200,7663,95437,zip,CA,CA,Fort Bragg,"Ukiah, CA",Mendocino County,2023-03-31,0.0,0.1,-2.3
67097,7664,21901,zip,MD,MD,North East,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Cecil County,2023-03-31,0.2,1.0,0.0
77306,7664,44706,zip,OH,OH,Canton,"Canton-Massillon, OH",Stark County,2023-03-31,0.4,1.7,0.1
74645,7666,38107,zip,TN,TN,Memphis,"Memphis, TN-MS-AR",Shelby County,2023-03-31,0.6,2.0,3.3
89254,7667,71923,zip,AR,AR,Arkadelphia,"Arkadelphia, AR",Clark County,2023-03-31,0.2,0.7,0.1
79080,7667,48225,zip,MI,MI,Harper Woods,"Detroit-Warren-Dearborn, MI",Wayne County,2023-03-31,0.7,2.3,0.3
64617,7669,16503,zip,PA,PA,Erie,"Erie, PA",Erie County,2023-03-31,0.5,2.1,-0.1
78948,7670,48072,zip,MI,MI,Berkley,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.6,1.9,0.3
63234,7671,13676,zip,NY,NY,Potsdam,"Ogdensburg-Massena, NY",Saint Lawrence County,2023-03-31,0.1,1.5,0.2
79410,7672,48836,zip,MI,MI,Fowlerville,"Detroit-Warren-Dearborn, MI",Livingston County,2023-03-31,0.7,2.1,0.3
58394,7673,01510,zip,MA,MA,Clinton,"Worcester, MA-CT",Worcester County,2023-03-31,0.4,1.3,0.0
78914,7674,48030,zip,MI,MI,Hazel Park,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.8,2.5,0.3
70887,7675,30110,zip,GA,GA,Bremen,"Atlanta-Sandy Springs-Alpharetta, GA",Haralson County,2023-03-31,0.2,0.8,1.9
84480,7676,60429,zip,IL,IL,Hazel Crest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-03-31,0.3,1.4,-2.3
93439,7677,80513,zip,CO,CO,Berthoud,"Fort Collins, CO",Larimer County,2023-03-31,0.3,0.7,-1.0
72142,7677,32669,zip,FL,FL,Newberry,"Gainesville, FL",Alachua County,2023-03-31,0.4,1.4,1.4
75317,7679,39475,zip,MS,MS,Purvis,"Hattiesburg, MS",Lamar County,2023-03-31,0.1,0.4,-1.9
78476,7679,47167,zip,IN,IN,Salem,"Louisville/Jefferson County, KY-IN",Washington County,2023-03-31,0.3,1.2,0.1
88419,7681,70006,zip,LA,LA,Metairie,"New Orleans-Metairie, LA",Jefferson Parish,2023-03-31,0.1,0.5,-2.1
66815,7683,21205,zip,MD,MD,Baltimore,"Baltimore-Columbia-Towson, MD",Baltimore City,2023-03-31,0.4,2.1,-3.9
73720,7684,36054,zip,AL,AL,Millbrook,"Montgomery, AL",Elmore County,2023-03-31,0.2,0.6,0.0
64898,7685,17067,zip,PA,PA,Myerstown,"Lebanon, PA",Lebanon County,2023-03-31,0.2,1.1,0.1
91558,7686,76707,zip,TX,TX,Waco,"Waco, TX",McLennan County,2023-03-31,0.3,1.4,2.4
92955,7687,79412,zip,TX,TX,Lubbock,"Lubbock, TX",Lubbock County,2023-03-31,0.2,0.7,-0.3
70442,7687,29388,zip,SC,SC,Woodruff,"Spartanburg, SC",Spartanburg County,2023-03-31,0.6,1.9,2.7
90767,7689,75215,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2023-03-31,0.6,1.4,0.5
81028,7690,52577,zip,IA,IA,Oskaloosa,"Oskaloosa, IA",Mahaska County,2023-03-31,0.9,2.6,1.1
97391,7691,93648,zip,CA,CA,Parlier,"Fresno, CA",Fresno County,2023-03-31,0.1,0.3,0.4
70607,7692,29624,zip,SC,SC,Anderson,"Greenville-Anderson, SC",Anderson County,2023-03-31,0.7,2.2,2.4
76973,7693,44062,zip,OH,OH,Middlefield,"Cleveland-Elyria, OH",Geauga County,2023-03-31,0.5,1.9,0.0
84634,7694,60633,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-03-31,0.3,1.2,-2.0
96434,7695,91502,zip,CA,CA,Burbank,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-03-31,0.1,0.4,-0.7
93107,7696,79849,zip,TX,TX,San Elizario,"El Paso, TX",El Paso County,2023-03-31,0.3,0.7,1.1
59112,7697,03303,zip,NH,NH,Boscawen,"Concord, NH",Merrimack County,2023-03-31,0.5,1.9,1.6
77134,7698,44321,zip,OH,OH,Copley,"Akron, OH",Summit County,2023-03-31,0.4,1.7,0.0
85356,7698,62236,zip,IL,IL,Columbia,"St. Louis, MO-IL",Monroe County,2023-03-31,0.5,1.4,-0.1
58754,7700,02382,zip,MA,MA,Whitman,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2023-03-31,0.5,1.3,-0.9
79057,7700,48202,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,2023-03-31,0.8,2.4,0.3
67773,7702,23605,zip,VA,VA,Newport News,"Virginia Beach-Norfolk-Newport News, VA-NC",Newport News City,2023-03-31,0.2,0.6,-0.5
63830,7703,15009,zip,PA,PA,Beaver,"Pittsburgh, PA",Beaver County,2023-03-31,0.4,1.3,-0.8
82108,7704,55107,zip,MN,MN,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,2023-03-31,0.6,1.8,-1.2
88820,7705,70811,zip,LA,LA,Baton Rouge,"Baton Rouge, LA",East Baton Rouge Parish,2023-03-31,0.0,0.3,-2.6
85944,7706,63126,zip,MO,MO,Crestwood,"St. Louis, MO-IL",Saint Louis County,2023-03-31,0.5,1.5,-0.1
69259,7706,27249,zip,NC,NC,Gibsonville,"Greensboro-High Point, NC",Guilford County,2023-03-31,0.4,1.4,1.9
58986,7708,02911,zip,RI,RI,North Providence,"Providence-Warwick, RI-MA",Providence County,2023-03-31,0.3,1.1,0.1
64454,7710,16117,zip,PA,PA,Ellwood City,"New Castle, PA",Lawrence County,2023-03-31,0.3,1.5,0.3
81476,7711,53901,zip,WI,WI,Portage,"Madison, WI",Columbia County,2023-03-31,0.7,2.0,-0.2
58607,7712,02066,zip,MA,MA,Scituate,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2023-03-31,0.5,1.4,-1.0
66747,7712,21046,zip,MD,MD,Columbia,"Baltimore-Columbia-Towson, MD",Howard County,2023-03-31,0.1,0.7,-1.2
77165,7714,44425,zip,OH,OH,Hubbard,"Youngstown-Warren-Boardman, OH-PA",Trumbull County,2023-03-31,0.6,2.3,1.0
60448,7715,06795,zip,CT,CT,Watertown,"Torrington, CT",Litchfield County,2023-03-31,0.5,1.5,0.3
99293,7716,97448,zip,OR,OR,Junction City,"Eugene-Springfield, OR",Lane County,2023-03-31,0.3,1.0,0.4
61004,7717,08210,zip,NJ,NJ,Cape May Court House,"Ocean City, NJ",Cape May County,2023-03-31,0.4,1.2,2.6
79085,7718,48230,zip,MI,MI,Grosse Pointe Park,"Detroit-Warren-Dearborn, MI",Wayne County,2023-03-31,0.7,2.0,0.3
72943,7719,33972,zip,FL,FL,Lehigh Acres,"Cape Coral-Fort Myers, FL",Lee County,2023-03-31,-0.1,-0.5,0.5
73060,7720,34241,zip,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,2023-03-31,0.1,0.2,1.8
96105,7721,90248,zip,CA,CA,Gardena,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-03-31,0.2,0.5,-0.7
58877,7722,02726,zip,MA,MA,Somerset,"Providence-Warwick, RI-MA",Bristol County,2023-03-31,0.3,1.1,0.1
73046,7724,34224,zip,FL,FL,Englewood,"Punta Gorda, FL",Charlotte County,2023-03-31,0.2,0.5,2.1
97479,7725,93923,zip,CA,CA,Carmel-by-the-Sea,"Salinas, CA",Monterey County,2023-03-31,0.3,0.2,0.3
94959,7726,85387,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2023-03-31,-0.1,-0.1,1.1
66527,7727,20639,zip,MD,MD,Huntingtown,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,2023-03-31,0.2,0.2,-1.0
77003,7728,44103,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,2023-03-31,0.6,2.4,0.0
100078,7729,99037,zip,WA,WA,Spokane Valley,"Spokane-Spokane Valley, WA",Spokane County,2023-03-31,0.6,1.8,2.5
58958,7730,02878,zip,RI,RI,Tiverton,"Providence-Warwick, RI-MA",Newport County,2023-03-31,0.3,1.3,0.1
73034,7731,34210,zip,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,2023-03-31,0.1,0.2,1.9
73317,7731,35094,zip,AL,AL,Leeds,"Birmingham-Hoover, AL",Jefferson County,2023-03-31,0.4,1.3,1.5
72373,7733,33035,zip,FL,FL,,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2023-03-31,0.2,0.3,2.1
73227,7735,34947,zip,FL,FL,Fort Pierce,"Port St. Lucie, FL",Saint Lucie County,2023-03-31,0.2,0.4,1.7
97528,7736,94041,zip,CA,CA,Mountain View,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,2023-03-31,0.1,0.0,-2.1
72046,7738,32534,zip,FL,FL,Pensacola,"Pensacola-Ferry Pass-Brent, FL",Escambia County,2023-03-31,0.4,1.3,2.7
60127,7739,06070,zip,CT,CT,Simsbury,"Hartford-East Hartford-Middletown, CT",Hartford County,2023-03-31,0.4,1.3,-1.1
59236,7740,03842,zip,NH,NH,Hampton,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-03-31,0.5,1.5,-1.1
78434,7741,47111,zip,IN,IN,Charlestown,"Louisville/Jefferson County, KY-IN",Clark County,2023-03-31,0.3,1.0,0.1
78691,7741,47601,zip,IN,IN,Boonville,"Evansville, IN-KY",Warrick County,2023-03-31,0.3,1.1,0.2
92006,7743,77531,zip,TX,TX,Clute,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,2023-03-31,0.1,0.2,-0.2
61945,7744,10960,zip,NY,NY,Nyack,"New York-Newark-Jersey City, NY-NJ-PA",Rockland County,2023-03-31,0.1,0.5,-0.6
71476,7745,31211,zip,GA,GA,Macon,"Macon-Bibb County, GA",Bibb County,2023-03-31,0.5,1.6,2.8
72345,7746,33004,zip,FL,FL,Dania Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2023-03-31,0.1,0.3,1.8
99258,7747,97408,zip,OR,OR,Eugene,"Eugene-Springfield, OR",Lane County,2023-03-31,0.3,1.0,0.4
88038,7748,68508,zip,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,2023-03-31,0.6,1.5,-0.5
67221,7749,22303,zip,VA,VA,Huntington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,2023-03-31,0.2,0.2,-1.0
63227,7750,13669,zip,NY,NY,Ogdensburg,"Ogdensburg-Massena, NY",Saint Lawrence County,2023-03-31,0.1,1.6,0.2
73088,7752,34292,zip,FL,FL,Venice,"North Port-Sarasota-Bradenton, FL",Sarasota County,2023-03-31,0.1,0.2,1.7
80793,7753,52002,zip,IA,IA,Dubuque,"Dubuque, IA",Dubuque County,2023-03-31,0.3,1.4,-0.4
91977,7754,77488,zip,TX,TX,Wharton,"El Campo, TX",Wharton County,2023-03-31,0.1,0.5,-1.2
85908,7755,63074,zip,MO,MO,Saint Ann,"St. Louis, MO-IL",Saint Louis County,2023-03-31,0.5,1.5,-0.1
60691,7756,07480,zip,NJ,NJ,West Milford,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,2023-03-31,0.1,0.6,-0.7
78117,7757,46373,zip,IN,IN,Saint John,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-03-31,0.2,0.9,-1.5
84508,7758,60457,zip,IL,IL,Hickory Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-03-31,0.2,1.0,-1.8
399729,7762,81507,zip,CO,CO,Grand Junction,"Grand Junction, CO",Mesa County,2023-03-31,0.4,1.2,1.1
89714,7763,72715,zip,AR,AR,Bella Vista,"Fayetteville-Springdale-Rogers, AR",Benton County,2023-03-31,0.3,1.1,2.7
78910,7765,48025,zip,MI,MI,Beverly Hills,"Detroit-Warren-Dearborn, MI",Oakland County,2023-03-31,0.6,2.0,0.3
82109,7765,55108,zip,MN,MN,Falcon Heights,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,2023-03-31,0.6,1.7,-1.2
84419,7765,60173,zip,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2023-03-31,0.2,0.9,-1.6
70230,7768,28791,zip,NC,NC,Hendersonville,"Asheville, NC",Henderson County,2023-03-31,0.3,1.2,1.2
89758,7769,72801,zip,AR,AR,Russellville,"Russellville, AR",Pope County,2023-03-31,0.1,0.7,-1.0
58679,7770,02189,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,2023-03-31,0.5,1.3,-0.9
86498,7771,64505,zip,MO,MO,Saint Joseph,"St. Joseph, MO-KS",Buchanan County,2023-03-31,0.4,1.8,1.4
399687,7773,97089,zip,OR,OR,Damascus,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2023-03-31,0.4,0.5,-1.4
60538,7774,07022,zip,NJ,NJ,Fairview,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,2023-03-31,0.1,0.5,-0.7
61908,7775,10804,zip,NY,NY,New Rochelle,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,2023-03-31,0.1,0.5,-0.7
73629,7776,35816,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,2023-03-31,0.5,1.5,3.4
66116,7777,19968,zip,DE,DE,Milton,"Salisbury, MD-DE",Sussex County,2023-03-31,0.4,1.4,2.1
94963,7778,85501,zip,AZ,AZ,Globe,"Payson, AZ",Gila County,2023-03-31,0.3,0.9,2.2
399673,7779,89508,zip,NV,NV,Reno,"Reno, NV",Washoe County,2023-03-31,-0.2,-0.4,-0.9
65430,7780,18337,zip,PA,PA,Milford,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,2023-03-31,0.1,0.7,-0.9
60575,7781,07066,zip,NJ,NJ,Clark,"New York-Newark-Jersey City, NY-NJ-PA",Union County,2023-03-31,0.1,0.5,-0.6
67784,7782,23663,zip,VA,VA,Hampton,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,2023-03-31,0.2,0.6,-0.6
62455,7783,12182,zip,NY,NY,Troy,"Albany-Schenectady-Troy, NY",Rensselaer County,2023-03-31,0.1,1.1,-0.8
78018,7784,46184,zip,IN,IN,New Whiteland,"Indianapolis-Carmel-Anderson, IN",Johnson County,2023-03-31,0.5,1.6,2.0
92450,7785,78416,zip,TX,TX,Corpus Christi,"Corpus Christi, TX",Nueces County,2023-03-31,0.1,0.5,-1.6
92348,7786,78252,zip,TX,TX,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2023-03-31,0.2,0.7,0.5
72767,7787,33704,zip,FL,FL,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2023-03-31,0.2,0.8,2.4
97814,7788,94612,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,2023-03-31,0.3,0.1,-1.3
67220,7789,22302,zip,VA,VA,Arlington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Arlington County,2023-03-31,0.2,0.2,-0.7
91836,7791,77306,zip,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,2023-03-31,0.1,0.3,-0.2
91351,7792,76301,zip,TX,TX,Wichita Falls,"Wichita Falls, TX",Wichita County,2023-03-31,0.6,2.3,2.6
96327,7792,91208,zip,CA,CA,Glendale,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2023-03-31,0.2,0.5,-0.9
82215,7794,55364,zip,MN,MN,Mound,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2023-03-31,0.6,1.8,-1.2
76467,7795,43021,zip,OH,OH,Galena,"Columbus, OH",Delaware County,2023-03-31,0.8,2.0,1.6
60141,7797,06084,zip,CT,CT,Tolland,"Hartford-East Hartford-Middletown, CT",Tolland County,2023-03-31,0.4,1.2,-1.1
78141,7797,46408,zip,IN,IN,Gary,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,2023-03-31,0.4,1.5,-2.7
68595,7799,25401,zip,WV,WV,Martinsburg,"Hagerstown-Martinsburg, MD-WV",Berkeley County,2023-03-31,0.3,1.2,0.7
88037,7800,68507,zip,NE,NE,Lincoln,"Lincoln, NE",Lancaster County,2023-03-31,0.5,1.3,-0.4
62756,7801,12801,zip,NY,NY,Glens Falls,"Glens Falls, NY",Warren County,2023-03-31,0.2,1.4,0.4
79940,7803,49783,zip,MI,MI,Sault Sainte Marie,"Sault Ste. Marie, MI",Chippewa County,2023-03-31,0.8,3.2,1.5
